,city,Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Single_Bed,Double_bed,Room_type,price,Breakfast Cuisine1,Breakfast Cuisine2,Breakfast Cuisine3
2874,Dubai,City Premiere Hotel Apartments - Dubai,yes,"Sheikh Zayed Road, Beside Business Bay Metro Station, Dubai, United Arab Emirates",4256,8.0,3,Very good,yes,yes,no,no,no,yes,single bed,double bed,Standard One-Bedroom Apartment,9079,Continental, Vegetarian, Halal
2875,Dubai,Grand Hyatt Residence,yes,"Oud Metha, Dubai Healthcare City, Near Sheikh Zayed Road & Wafi Mall, Bur Dubai, PO Box 7167 Dubai, United Arab Emirates",1233,8.0,3,Very good,yes,yes,yes,yes,yes,yes,single bed,double bed,Two-Bedroom Apartment,22579,Continental, Vegetarian, Vegan
2876,Dubai,The Canvas Dubai - MGallery Hotel Collection,yes,"Kuwait Street, 23, Bur Dubai, 116656 Dubai, United Arab Emirates",2437,7.4,2,Good,yes,yes,yes,yes,yes,yes,single bed,double bed,Superior King Room,11515,Continental, Full English/Irish, Vegetarian
2877,Dubai,Citadines Metro Central Apartments,yes,"Tecom, Al Barsha, Barsha Heights (Tecom) , Dubai, United Arab Emirates",2372,8.6,5,Fabulous,no,yes,no,yes,yes,yes,single bed,double bed,Deluxe One Bedroom Apartment,11542,Continental, Vegetarian, American
2878,Dubai,The Ritz-Carlton Executive Residences,no,"Gate Village, DIFC, Trade Centre, Dubai, United Arab Emirates",144,8.4,3,Very good,yes,yes,yes,yes,no,yes,single bed,double bed,One-Bedroom Apartment,64350,Continental, Halal,no
2879,Dubai,Nassima Tower Hotel Apartments,yes,"Sheikh Zayed Road, Trade Centre, Dubai, United Arab Emirates",929,7.8,3,Good,yes,yes,no,yes,no,yes,single bed,double bed,Standard Two-Bedroom Apartment,26417,no,no,no
2880,Dubai,Marina View Deluxe Hotel Apartment,yes,"Dubai Marina, Dubai Marina, Dubai, United Arab Emirates",1386,6.9,4,Pleasant,yes,yes,no,yes,no,yes,single bed,double bed,Double Room,8851,Continental, Halal, American
2881,Dubai,"The Ritz-Carlton, Dubai International Financial Centre",no,"Gate Village, DIFC, Trade Centre, Dubai, United Arab Emirates",588,8.5,4,Very good,yes,yes,yes,yes,no,yes,,double bed,Deluxe Room King or Two Queen beds,59270,Continental, Halal, American
2882,Dubai,Avani Deira Dubai Hotel,yes,"Corner Abu Baker Al Siddique And Sallahuddin Road, Dubai, United Arab Emirates",865,7.7,2,Good,yes,yes,no,yes,no,yes,single bed,double bed,AVANI Room,7284,Buffet,no,no
2883,Dubai,Luxury apartment Downtown Dubai !,yes,"DAMAC MAJESTINE 713 A, Dubai, United Arab Emirates",0,0.0,2,,yes,yes,no,yes,no,no,,double bed,One-Bedroom Apartment,14530,no,no,no
2884,Dubai,Oaks Ibn Battuta Gate Dubai,yes,"E11 Sheikh Zayed Road Ibn Battuta Mall, Dubai, United Arab Emirates, Discovery Gardens, Jebel Ali, Dubai, United Arab Emirates",2167,7.8,3,Good,yes,yes,yes,yes,yes,yes,single bed,double bed,Premier Room with Free access to a Private Beach Club,10567,Continental,no,no
2885,Dubai,"Residence Inn by Marriott Sheikh Zayed Road, Dubai",yes,"Sheikh Zayed Road, Trade Centre 2, Trade Centre, Dubai, United Arab Emirates",491,8.2,4,Very good,yes,yes,no,yes,no,yes,single bed,double bed,"Deluxe Studio with 1 King, City view",13547,Vegetarian, Halal, Asian
2886,Dubai,Al Raya Hotel Apartments,yes,"Mankhool Area, Kuwait St., Bur Dubai, Dubai, United Arab Emirates",794,7.9,3,Good,yes,yes,no,yes,no,yes,single bed,double bed,Partner offer option,10065,Vegetarian, Vegan, Halal
2887,Dubai,"InterContinental Residence Suites Dubai Festival City, an IHG Hotel",yes,"Dubai Festival City, Dubai Festival City, Dubai, United Arab Emirates",1271,8.9,5,Fabulous,yes,yes,no,yes,no,yes,single bed,double bed,Classic Room,15647,Continental, Full English/Irish,no
2888,Dubai,Savoy Suites Hotel Apartment - Newly Renovated,yes,"12a street 317 Community St, Bur Dubai, Dubai, United Arab Emirates",1487,8.1,4,Very good,yes,yes,no,no,no,yes,single bed,double bed,Studio Suite - Free Bus service to La Mer Beach at Jumeirah with Beach Mats & Beach Towels,15409,Continental, Vegetarian, Halal
2889,Dubai,Mövenpick Hotel Apartments Al Mamzar Dubai,yes,"Corner Cairo Road 46 Street , Al Mamzar , 92114 Dubai, United Arab Emirates",2020,7.8,3,Good,yes,yes,no,yes,no,yes,single bed,double bed,Superior King Room,7620,Continental, Full English/Irish, Vegetarian
2890,Dubai,Hyatt Regency Galleria Residence Dubai,yes,"Deira Corniche, Dubai, United Arab Emirates",4130,7.7,4,Good,yes,yes,yes,yes,yes,yes,single bed,double bed,Premium Studio with Kitchen,15075,Continental, Full English/Irish, Vegetarian
2891,Dubai,"The Apartments, Dubai World Trade Centre Hotel Apartments",yes,"Sheikh Zayed Road, Trade Centre, Dubai, United Arab Emirates",2744,7.6,3,Good,yes,yes,no,yes,yes,yes,single bed,double bed,Superior Double Room,14397,Continental, Halal,no
2892,Dubai,Centro Barsha - by Rotana,yes,"Road 329, Al Barsha 1, Al Barsha, Dubai, United Arab Emirates",3298,7.9,4,Good,no,yes,no,yes,no,yes,single bed,double bed,Centro Room – Queen Bed,6751,Continental, Full English/Irish, Vegan
2893,Dubai,Marriott Executive Apartments Dubai Creek,yes,"Rigga Al Buteen, Dubai, United Arab Emirates",1111,8.3,2,Very good,yes,yes,no,no,no,yes,single bed,double bed,One-Bedroom Apartment,9709,Continental, Full English/Irish, Vegetarian
2894,Dubai,Sofitel Dubai Jumeirah Beach,yes,"Jumeirah Beach Residence -Beach Side - Dubai Marina, Jumeirah Beach Residence, Dubai, United Arab Emirates",9184,9.3,3,Superb,yes,yes,yes,yes,no,yes,single bed,double bed,Superior King Room with Partial Sea View - Pool Access,22333,Continental, Full English/Irish,no
2895,Dubai,MD Hotel By Gewan,yes,"Opp. Mashreq Metro Station, Sheikh Zayed Road, Al Barsha, Dubai, United Arab Emirates, Al Barsha, Dubai, United Arab Emirates",3273,7.4,4,Good,yes,yes,yes,yes,no,yes,single bed,double bed,Superior Twin Room - Complimentary Transfer to Bluewater Island and JBR,5337,Full English/Irish, Vegetarian, Halal
2896,Dubai,Deira Suites Deluxe Hotel Suites,yes,"Al Maktoum Road, Dubai, United Arab Emirates",894,8.1,2,Very good,yes,yes,no,no,no,yes,single bed,double bed,2 bedroom,14224,no,no,no
2897,Dubai,Signature Hotel Apartments and Spa,yes,"Dubai Marina, Dubai Marina, Dubai, United Arab Emirates",902,6.8,3,Pleasant,yes,yes,no,no,no,yes,single bed,double bed,Superior Studio,8552,Continental, Full English/Irish, Vegetarian
2898,Dubai,The H Dubai,yes,"Trade Centre Roundabout, Sheikh Zayed Road, Trade Centre, Dubai, United Arab Emirates",1820,8.0,4,Very good,yes,yes,yes,yes,yes,yes,single bed,double bed,Deluxe King Room,17896,Continental, Full English/Irish, Vegetarian
2899,Dubai,"The Ritz-Carlton, Dubai",yes,"The Walk, Jumeirah Beach Residences, Jumeirah Beach Residence, Dubai, United Arab Emirates",1512,9.0,4,Superb,yes,yes,no,yes,yes,yes,,double bed,"Deluxe Room, Balcony with Garden View",38384,Continental, Full English/Irish, Vegetarian
2900,Dubai,Savoy Park Hotel Apartments,yes,"317 Community 10 B Street, Bur Dubai, Dubai, United Arab Emirates",2688,8.1,4,Very good,yes,yes,no,yes,no,yes,single bed,double bed,"Classic Studio Suite with Complimentary Shuttle to La Mer Beach (inclusive of Beach Mats & Beach Towels), BurJuman Mall and Outlet Mall",8921,Continental, Vegetarian, Halal
2901,Kuala Lumpur,KL Summer Suite @ Mercu Summer Suite KLCC,yes,"8 Jalan Cendana A22-13, Mercu Summer Suite, 50450 Kuala Lumpur, Malaysia",16,9.9,4,Exceptional,yes,yes,no,yes,no,yes,single bed,double bed,One-Bedroom Apartment,2517,no,no,no
2902,Kuala Lumpur,Sky Suites KLCC by GENESIS,yes,"sky suites klcc, 50250 Kuala Lumpur, Malaysia",143,8.9,4,Fabulous,yes,yes,no,no,no,yes,single bed,double bed,Three-Bedroom Apartment,176900,no,no,no
2903,Kuala Lumpur,Anggun Luxury Suite,yes,"Unit 18-16 JALAN DORAISAMY, OFF, JALAN SULTAN ISMAIL ANGGUN RESIDENCES, Chow Kit, 50300 Kuala Lumpur, Malaysia",53,9.4,4,Superb,yes,yes,no,yes,no,no,,double bed,One-Bedroom Apartment,6178,no,no,no
2904,Kuala Lumpur,Lily and Loft - Queensville @ Kuala Lumpur - Netflix,yes,"Jalan Sri Permaisuri Queensville, 56000 Kuala Lumpur, Malaysia",68,9.0,4,Superb,no,yes,no,no,no,no,,double bed,Studio Apartment,2972,no,no,no
2905,Kuala Lumpur,Lucantia Serviced Suites Kuala Lumpur,yes,"Jalan Pudu Lucentia Residence @ BBCC, Suite T2-46-10, 55100 Kuala Lumpur, Malaysia",101,8.2,4,Very good,yes,yes,no,yes,yes,yes,,double bed,Standard Suite,3705,no,no,no
2906,Kuala Lumpur,"Central Residence Homestay2 @ Sungai Besi, Kuala Lumpur",yes,"Central Residence , 366, Jalan Sungai Besi, sungai besi, 57100 Kuala Lumpur, Malaysia",494,9.1,4,Superb,yes,yes,no,no,yes,yes,,double bed,Two-Bedroom Apartment,3118,no,no,no
2907,Kuala Lumpur,Chambers Suites KL BY Fortune,yes,"2a Jalan Ipoh Kecil, Chow Kit, 50350 Kuala Lumpur, Malaysia",33,9.6,5,Exceptional,yes,yes,no,yes,yes,yes,single bed,double bed,Queen Studio,2276,no,no,no
2908,Kuala Lumpur,Chambers Serviced Suites Kuala Lumpur,yes,"Jalan Ipoh Kecil Chambers KualaLumpur Suite 20-10, Chow Kit, 50350 Kuala Lumpur, Malaysia",244,7.2,3,Good,yes,yes,no,yes,yes,yes,single bed,double bed,Superior Studio,2396,no,no,no
2909,Kuala Lumpur,Axon Bukit Bintang Residence By Perkasa,yes,"Jalan Gading, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",28,9.9,5,Exceptional,yes,yes,no,no,no,yes,single bed,double bed,Deluxe Queen Room,6192,no,no,no
2910,Kuala Lumpur,BBS Apartment At Times Square,yes,"A-19-11, BERJAYA TIMES SQUARE APARTMENT 1,JALAN IMBI, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",23,8.5,4,Very good,yes,yes,no,no,no,yes,single bed,double bed,One-Bedroom Apartment,3676,no,no,no
2911,Kuala Lumpur,Bukit Bintang Suite at Times Square KL,yes,"BerjayaBerjaya Times Square East Tower, Suite A26-14, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",2938,8.1,4,Very good,yes,yes,no,yes,no,yes,single bed,double bed,Studio Suite,2850,no,no,no
2912,Kuala Lumpur,The Platinum Kuala Lumpur by Cozy White,yes,"1020 Jalan Sultan Ismail D-15-07, 50250 Kuala Lumpur, Malaysia",352,8.7,4,Fabulous,yes,yes,no,yes,no,yes,,double bed,One-Bedroom Apartment,4761,no,no,no
2913,Kuala Lumpur,Starlight Suite at Mercu Summer Suite KLCC,yes,"No.8, Jalan Cendana, Mercu Summer Suite, 50250 Kuala Lumpur, Malaysia",19,9.0,4,Superb,yes,yes,no,yes,no,yes,single bed,double bed,Studio with Balcony,3138,Continental, Vegetarian, Halal
2914,Kuala Lumpur,Excellent Serviced Suite Kl,yes,"No. 1 Jalan Imbi A-19-12, Berjaya Times Square,, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",129,7.3,3,Good,yes,yes,no,yes,no,no,single bed,double bed,Deluxe King Studio,5193,no,no,no
2915,Kuala Lumpur,Axon Residence Bukit Bintang by Luna,yes,"Jalan Walter Granier, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",21,9.0,5,Superb,yes,yes,no,no,no,yes,,double bed,One-Bedroom Apartment,5294,no,no,no
2916,Kuala Lumpur,Happy Stay Apartment At Times Square,yes,"no1 jalan imbi berjaya times square east B 35-17, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",54,8.2,3,Very good,yes,yes,no,yes,no,yes,single bed,double bed,Deluxe Queen Studio,3304,no,no,no
2917,Kuala Lumpur,Chambers Suites KLCC By Sky pool,yes,"Jalan Ipoh Kecil Chambers kuala lumpur suites, 23A-09, Chow Kit, 50350 Kuala Lumpur, Malaysia",57,8.6,4,Fabulous,yes,yes,no,no,yes,yes,single bed,double bed,Deluxe Queen Studio,3221,no,no,no
2918,Kuala Lumpur,KLCC Suites at Platinum,yes,"1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",300,8.4,4,Very good,yes,yes,no,yes,yes,yes,single bed,double bed,Superior King Suite,5146,no,no,no
2919,Kuala Lumpur,The Tropicana KLCC By Sky pool,yes,"121 Jalan Ampang Tropicana the residence, unit no, 40-2, 50450 Kuala Lumpur, Malaysia",29,8.0,5,Very good,yes,yes,no,yes,yes,yes,,double bed,One-Bedroom Apartment,4856,no,no,no
2920,Kuala Lumpur,"Crystal Suites at Eaton, KLCC",yes,"26 Jalan Kia Peng 09-19, Eaton klcc,, 50450 Kuala Lumpur, Malaysia",28,9.1,5,Superb,yes,yes,no,no,no,yes,,double bed,One-Bedroom Apartment,7379,no,no,no
2921,Kuala Lumpur,Astar Hotel Bukit Bintang,yes,"46 Jalan Bukit Bintang, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",432,7.8,3,Good,yes,yes,no,no,yes,yes,single bed,double bed,Standard Queen Room,1911,no,no,no
2922,Kuala Lumpur,Star KLCC by AR Hosp,yes,"2-40-3A, Star Two, Star Residences KLCC, No. 1, Jalan Yap Kwan Seng, 50450 Kuala Lumpur, Malaysia",191,8.7,5,Fabulous,yes,yes,no,yes,no,yes,,double bed,One-Bedroom Suite,4769,no,no,no
2923,Kuala Lumpur,Sentral Serviced Suites Kuala Lumpur,yes,"35 Jalan Rozario 3-13-11, Brickfields, 50470 Kuala Lumpur, Malaysia",4,9.2,5,Superb,yes,yes,no,no,yes,yes,single bed,double bed,Executive Suite,4237,no,no,no
2924,Kuala Lumpur,100 100 Service Suite@Times Square,yes,"no1, Jalan Imbi berjaya times square,east tower lobby, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",58,7.2,4,Good,yes,yes,no,yes,yes,yes,single bed,double bed,One-Bedroom Apartment,2218,no,no,no
2925,Kuala Lumpur,Star Sky Park KLCC,no,"1 Jalan Yap Kwan Seng no.1 Jalan Yeap kwan seng, 50450 Kuala Lumpur, Malaysia",657,9.1,5,Superb,yes,yes,no,yes,no,yes,single bed,double bed,One-Bedroom Suite,4371,no,no,no
2926,Kuala Lumpur,Ceylonz Suites KL City by One39KL,yes,"Ceylonz Suites KLCC, 3, Persiaran Raja Chulan, Bukit Bintang, Wilayah Persekutuan, Bukit Bintang, 50200 Kuala Lumpur, Malaysia",231,8.6,5,Fabulous,yes,yes,no,yes,yes,yes,,double bed,Deluxe Studio,4283,no,no,no
2927,Kuala Lumpur,Opus Residences Kuala Lumpur 118 Tower,yes,"8 Jalan Talalla Apartment NO. 2-13-2, 50460 Kuala Lumpur, Malaysia",36,9.2,4,Superb,yes,yes,no,no,no,yes,single bed,double bed,Superior Studio,4063,no,no,no
2928,Kuala Lumpur,Chambers Kuala Lumpur by Five Senses,yes,"2 Jalan Ipoh Kecil Residensi Kamar Putra 29-16, Chow Kit, 50350 Kuala Lumpur, Malaysia",394,8.1,4,Very good,no,yes,no,no,no,yes,,double bed,Signature Studio,3153,no,no,no
2929,Kuala Lumpur,Bintang Apartment Times Square KL,yes,"East tower.time square.bukit bintang. East tower.time square, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",390,8.0,4,Very good,yes,no,no,yes,no,yes,single bed,double bed,Studio Apartment,3200,no,no,no
2930,Kuala Lumpur,Axon Bukit Bintang Residence By Perkasa,yes,"Jalan Gading, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",28,9.9,5,Exceptional,yes,yes,no,no,no,yes,single bed,double bed,Deluxe Queen Room,6192,no,no,no
2931,Kuala Lumpur,ASTRA @ Suite Platinum 2 KLCC,yes,"1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",558,8.9,4,Fabulous,yes,yes,no,yes,no,yes,,double bed,One-Bedroom Suite,3575,no,no,no
2932,Kuala Lumpur,Sky Suites KLCC Kuala Lumpur City Centre By One39KL,yes,"Jalan P. Ramlee 13-06, 52100 Kuala Lumpur, Malaysia",3,8.3,5,Very good,yes,yes,no,no,yes,yes,single bed,double bed,Luxury Triple Room,8264,no,no,no
2933,Kuala Lumpur,Arcadia Suites At Reizz Residence,yes,"3226 Jalan Ampang Kiri, 55000 Kuala Lumpur, Malaysia",35,9.8,4,Exceptional,yes,yes,no,yes,no,yes,,double bed,One-Bedroom Apartment,2850,no,no,no
2934,Kuala Lumpur,The Western Suites at Axon Residence KL,yes,"Jalan Walter Granier, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",23,9.3,5,Superb,yes,yes,no,yes,no,yes,single bed,double bed,Two-Bedroom Suite,9538,no,no,no
2935,Kuala Lumpur,CRYSTAL APARTMENT at TIMES SQUARE,yes,"Berjaya Times Square east.no, 1. Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",5,8.2,4,Very good,no,no,no,yes,no,yes,single bed,double bed,Studio Apartment,2990,no,no,no
2936,Kuala Lumpur,BBS Apartment At Times Square,yes,"A-19-11, BERJAYA TIMES SQUARE APARTMENT 1,JALAN IMBI, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",23,8.5,4,Very good,yes,yes,no,no,no,yes,single bed,double bed,One-Bedroom Apartment,3676,no,no,no
2937,Kuala Lumpur,KL Apartments At BTS,yes,"No. 1 Jalan Imbi A-30-20, Berjaya times square,, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",7,7.9,4,Good,yes,yes,no,yes,no,yes,single bed,double bed,Deluxe King Studio,5299,Vegetarian, Halal, Asian
2938,Kuala Lumpur,Summer Suites KLCC by Luna,yes,"8, Jalan Cendana, Off Jalan Sultan Ismail, 50250, 50250 Kuala Lumpur, Malaysia",601,8.3,4,Very good,yes,yes,no,yes,yes,yes,,double bed,Deluxe Superior Suite,2322,no,no,no
2939,Kuala Lumpur,Suites at Times Square KL,yes,"No,1 jalan imbi ,Berjaya Times Square East, A-18-20,, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",454,8.5,5,Very good,yes,yes,no,yes,no,yes,single bed,double bed,One-Bedroom Apartment,3856,no,no,no
2940,Kuala Lumpur,Star KLCC by Arman,yes,"1 Jalan Yap Kwan Seng, 50350 Kuala Lumpur, Malaysia",212,8.8,4,Fabulous,yes,yes,no,yes,no,yes,single bed,double bed,One-Bedroom Suite,4505,no,no,no
2941,Kuala Lumpur,Platinum KLCC Pool View,yes,"1020, The face suites, Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",21,9.4,5,Superb,yes,yes,no,yes,yes,no,,double bed,One-Bedroom Apartment,3821,no,no,no
2942,Kuala Lumpur,The klcc Suites Platinum,yes,"Jalan Sultan Ismail C-22-02, 50250 Kuala Lumpur, Malaysia",7,10.0,5,Exceptional,yes,no,no,yes,no,yes,,double bed,Deluxe Apartment,4597,no,no,no
2943,Kuala Lumpur,Reizz Residence by Perkasa,yes,"3226 Jalan Ampang Kiri 09-05, 55000 Kuala Lumpur, Malaysia",65,9.8,3,Exceptional,yes,yes,no,no,no,yes,,double bed,Two-Bedroom Apartment,6671,no,no,no
2944,Kuala Lumpur,Trump Apartment At Times Square,yes,"Berjaya Times Square. Box no.B40-08, 1no,Jalan Imbi. Bukit bintang, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",8,9.5,4,Exceptional,no,no,no,no,no,yes,single bed,double bed,One-Bedroom Apartment,5821,no,no,no
2945,Kuala Lumpur,Millennium Suite At Opus Residence,yes,"82, Jalan Talalla opus Residence 1-12-09, 50460 Kuala Lumpur, Malaysia",29,8.4,4,Very good,yes,yes,no,no,no,yes,,double bed,One-Bedroom Apartment,4067,no,no,no
2946,Kuala Lumpur,Platinum Victory KLCC by BHS,yes,"THE FACE SUITES, PLATINUM Suite 2, 1020, Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",412,9.0,4,Superb,yes,yes,no,yes,yes,yes,,double bed,One-Bedroom Suite,4414,Continental, Halal, Asian
2947,Kuala Lumpur,Vortex KLCC Serviced Apartments,yes,"12 Jalan Sultan Ismail 56-03, 50250 Kuala Lumpur, Malaysia",23,7.4,4,Good,yes,yes,no,no,yes,yes,,double bed,Two-Bedroom Suite,4084,no,no,no
2948,Kuala Lumpur,The Platinum KLCC by MOONWAY,yes,"1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",4,10.0,4,Exceptional,no,no,no,yes,no,no,,double bed,One-Bedroom Apartment,6672,no,no,no
2949,Kuala Lumpur,"Pavilion Ceylon Hill Suites, Bukit Bintang",no,"1 Changkat Raja Chulan, Bukit Bintang, 50200 Kuala Lumpur, Malaysia",7,8.9,4,Fabulous,yes,yes,no,no,no,no,,double bed,1 Bedroom Executive Suite,3569,no,no,no
2950,Kuala Lumpur,Sky Suites KLCC Kuala Lumpur,yes,"Jalan P. Ramlee, Kuala Lumpur, Malaysia",11,9.5,4,Exceptional,yes,yes,no,no,yes,no,,double bed,Two-Bedroom Apartment,12738,no,no,no
2951,Kuala Lumpur,The Platinum KLCC by Arman,yes,"1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",847,8.2,4,Very good,yes,yes,no,yes,no,yes,,double bed,Superior Apartment,3087,no,no,no
2952,Kuala Lumpur,Bintang Sky Villa Suites Times Square KL,yes,"Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",16,7.7,5,Good,yes,yes,no,yes,no,yes,single bed,double bed,One-Bedroom Villa,3967,no,no,no
2953,Kuala Lumpur,AXON RESIDENCES AT BUKIT BINTANG KUALA LAMPUR,yes,"Jalan Walter Granier A-30-12, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",36,9.3,2,Superb,yes,no,no,no,yes,yes,single bed,double bed,Standard Studio,5565,no,no,no
2954,Kuala Lumpur,Hotel Pritty,yes,"53300 Kuala Lumpur No.70, Jalan Usahawan 7, Off Jalan Kalang, Setapak, 53000 Kuala Lumpur, Malaysia",163,7.3,4,Good,no,no,no,no,no,no,single bed,double bed,Superior Queen Room,1368,no,no,no
2955,Kuala Lumpur,Bukit Bintang Suite at Times Square KL,yes,"BerjayaBerjaya Times Square East Tower, Suite A26-14, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",2938,8.1,4,Very good,yes,yes,no,yes,no,yes,single bed,double bed,Studio Suite,2850,no,no,no
2956,Kuala Lumpur,Star At KLCC by FZB,yes,"1 Jalan Yap Kwan Seng , Star Residence One lobby, 50450 Kuala Lumpur, Malaysia",198,8.1,3,Very good,yes,yes,no,yes,yes,yes,single bed,double bed,Superior Suite,4859,Halal, Buffet,no
2957,Kuala Lumpur,The Platinum Kuala Lumpur by LUMA,yes,"Jalan Sultan Ismail, C-31-01, 50250 Kuala Lumpur, Malaysia",4127,7.9,5,Good,yes,yes,no,yes,no,yes,single bed,double bed,Superior Apartment,3901,Continental, Asian, American
2958,Kuala Lumpur,Platinum Suites KLCC By Classy,yes,"1020 Jalan Sultan Ismail The Face Platinum Suits, 50300 Kuala Lumpur, Malaysia",147,7.9,5,Good,yes,yes,no,yes,no,yes,,double bed,One-Bedroom Apartment,4761,no,no,no
