Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Breakfast,Single_Bed,Double_bed,Room_type,price
41,yes,"41 Buckingham Palace Road, Westminster Borough, London, SW1W 0PS, United Kingdom",988 reviews,9.7,3 out of 5,Exceptional,no,yes,yes,Bar,yes,yes,"Full English/Irish, Gluten-free",NA,double bed,Executive Double,"₹ 64,082"
Milestone Hotel Kensington,yes,"1 Kensington Court, Kensington and Chelsea, London, W8 5DL, United Kingdom",779 reviews,9.4,3 out of 5,Superb,yes,yes,no,Bar,yes,yes,"Full English/Irish, Vegan, Halal, Gluten-free",NA,double bed,Deluxe King Room,"₹ 62,048"
Rubens At The Palace,yes,"39 Buckingham Palace Road, Westminster Borough, London, SW1W 0PS, United Kingdom","3,944 reviews",8.6,4 out of 5,Fabulous,yes,yes,yes,Bar,yes,yes,Full English/Irish,single bed,double bed,Cosy Double,"₹ 48,214"
The Chesterfield Mayfair,yes,"35 Charles Street, Mayfair, Westminster Borough, London, W1J 5EB, United Kingdom","2,918 reviews",8.9,5 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish",single bed,double bed,Superior King Room,"₹ 52,893"
NYX Hotel London Holborn by Leonardo Hotels,yes,"Southampton Row,, Camden, London, WC1B 4AR, United Kingdom","7,718 reviews",8.4,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Full English/Irish, Vegetarian, Vegan",NA,double bed,Superior Double Room,"₹ 21,879"
The Dilly,yes,"21 Piccadilly, Westminster Borough, London, W1J 0BH, United Kingdom","2,952 reviews",8.0,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian",single bed,double bed,Standard Double Room,"₹ 30,108"
"Inhabit, Southwick Street",yes,"25-27 Southwick Street, Westminster Borough, London, W2 1JQ, United Kingdom","5,044 reviews",8.0,3 out of 5,Very good,yes,yes,no,NA,yes,yes,"Vegetarian, Vegan, Gluten-free",single bed,double bed,Deluxe Double Room,"₹ 26,243"
"The Westminster London, Curio Collection by Hilton",yes,"30 John Islip St, Westminster Borough, London, SW1P 4DD, United Kingdom","5,210 reviews",8.3,4 out of 5,Very good,yes,yes,yes,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian",single bed,double bed,Queen Room,"₹ 19,930"
The Cumberland,yes,"1 Great Cumberland Place, Westminster Borough, London, W1H 7DL, United Kingdom",835 reviews,8.1,3 out of 5,Very good,yes,yes,yes,Bar,yes,yes,"Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free, American, Buffet",single bed,double bed,Classic Double,"₹ 26,752"
City Lodge Shadwell,yes,"125 Cannon Street Road 1-3, Tower Hamlets, London, E1 2LX, United Kingdom",303 reviews,6.7,3 out of 5,Pleasant,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Room with Shared Bathroom,"₹ 9,180"
The Oval House,yes,"Flat 332 Kennington Lane, Lambeth, London, SE11 5HY, United Kingdom",699 reviews,7.7,4 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Room with Private Bathroom,"₹ 10,986"
Shopping Stop Mayfair Selfridges,yes,"North Audley Street, Westminster Borough, London, United Kingdom",18 reviews,7.7,5 out of 5,Good,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 24,252"
Best Western Swiss Cottage Hotel,yes,"4 Adamson Rd, Swiss Cottage, Camden, London, NW3 3HP, United Kingdom","1,940 reviews",7.9,3 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish",single bed,double bed,Twin Room,"₹ 15,461"
Grange Clarendon Hotel,yes,"34-37 Bedford Place, Bloomsbury, Camden, London, WC1B 5JR, United Kingdom","1,826 reviews",7.0,4 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Double Room,"₹ 16,588"
The OMG penthouse,yes,"Courtenay house, 9 New Pk Rd 701, Lambeth, London, SW2 4DP, United Kingdom",3 reviews,5.3,4 out of 5,Passable,no,no,no,NA,yes,no,NA,NA,double bed,Deluxe Double Room with Shower,"₹ 17,292"
Heeton Concept Hotel – Luma Hammersmith,yes,"28-36 Glenthorne Road, Hammersmith and Fulham, London, W6 0LS, United Kingdom","2,845 reviews",7.8,3 out of 5,Good,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Superior Double Room,"₹ 16,193"
Gunmakers,yes,"33 Aybrook Street Marylebone, Westminster Borough, London, W1U 4AP, United Kingdom",569 reviews,8.5,2 out of 5,Very good,no,yes,no,Bar,no,no,NA,NA,double bed,Standard Double Room,"₹ 18,309"
"The Hoxton, Shepherds Bush",no,"65 Shepherd's Bush Green, Hammersmith and Fulham, London, W12 8TX, United Kingdom",939 reviews,8.7,4 out of 5,Fabulous,no,yes,no,Bar,yes,no,NA,NA,double bed,Snug,"₹ 18,716"
Boutique Ensuite Room like hotel,yes,"76 Camborne Road, Wandsworth, London, SW18 4BJ, United Kingdom",32 reviews,7.2,4 out of 5,Good,yes,no,no,NA,yes,no,NA,NA,double bed,Double Room,"₹ 9,155"
Glendale Hyde Park Hotel,yes,"8 Devonshire Terrace, Paddington, Westminster Borough, London, W2 3DN, United Kingdom",929 reviews,6.3,4 out of 5,Pleasant,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Room,"₹ 7,629"
Studios2Let,yes,"36-37 Cartwright Gardens, Camden, London, WC1H 9EH, United Kingdom","8,431 reviews",7.6,4 out of 5,Good,no,no,no,NA,yes,no,NA,NA,double bed,Budget Studio,"₹ 13,834"
The Z Hotel Trafalgar,yes,"53 Chandos Place, Westminster Borough, London, WC2N 4HS, United Kingdom","11,419 reviews",8.4,4 out of 5,Very good,no,yes,no,Bar,yes,yes,NA,NA,double bed,Z Inside Double (without a window),"₹ 13,732"
Leonardo Royal London Tower Bridge,yes,"45 Prescot Street, Tower Hamlets, London, E1 8GP, United Kingdom","11,813 reviews",8.0,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,Full English/Irish,NA,double bed,Superior King Room,"₹ 16,936"
The Stratford Hotel London,yes,"20 International Way Olympic Park, Newham, London, E20 1FD, United Kingdom","2,562 reviews",8.6,4 out of 5,Fabulous,yes,yes,yes,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Buffet",single bed,double bed,Standard Double Room,"₹ 16,603"
Paddington Apartments,yes,"9 Talbot Square, Westminster Borough, London, W2 1TR, United Kingdom","1,899 reviews",7.5,4 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Studio (2 Adults),"₹ 10,986"
Grand Royale London Hyde Park,yes,"1 Inverness Terrace, Westminster Borough, London, W2 3JP, United Kingdom","7,100 reviews",6.9,3 out of 5,Pleasant,yes,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,Superior Double Room,"₹ 15,654"
"Holiday Inn Express Royal Docks, an IHG Hotel",yes,"1 Silvertown Way, Canning Town, Newham, London, E16 1EA, United Kingdom","3,825 reviews",7.7,2 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Gluten-free, Buffet",single bed,double bed,Double Room with Sofa Bed,"₹ 9,943"
Langdon Park DLR beds to stay,yes,"Zetland Street, Tower Hamlets, London, E14 6PR, United Kingdom",151 reviews,7.5,2 out of 5,Good,no,yes,no,NA,yes,no,NA,NA,double bed,Twin Room with Shared Bathroom,"₹ 6,243"
NOX Waterloo,yes,"25 Lower Marsh, Lambeth, London, SE1 7RJ, United Kingdom","7,246 reviews",8.2,4 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,"Double Studio (Lower Ground Floor, No Windows)","₹ 14,139"
Woodman Pub,no,"222 Durnsford Road, London, SW19 8DR, United Kingdom",90 reviews,8.6,3 out of 5,Fabulous,yes,no,no,Bar,no,no,Full English/Irish,NA,double bed,Double Room,"₹ 8,951"
Angel Townhouse,yes,"72 Prebend Street, Islington, London, N1 8PR, United Kingdom",726 reviews,8.1,2 out of 5,Very good,no,yes,no,NA,yes,no,NA,NA,double bed,Superior Suite,"₹ 13,506"
Green Lanes,yes,"117 Green Lanes, Hackney, London, N16 9DA, United Kingdom",5 reviews,8.6,2 out of 5,Fabulous,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 8,651"
"100 Queen’s Gate Hotel London, Curio Collection by Hilton",yes,"100 Queen's Gate, Kensington and Chelsea, London, SW7 5AG, United Kingdom","2,867 reviews",7.8,4 out of 5,Good,yes,yes,yes,Bar,no,yes,"Continental, Full English/Irish, Vegetarian, Gluten-free",single bed,double bed,Luxury King Room,"₹ 32,114"
"Holiday Inn Express London - Wandsworth, an IHG Hotel",yes,"Smugglers Way, Wandsworth, London, SW18 1EG, United Kingdom","3,331 reviews",7.7,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan, Gluten-free",single bed,double bed,Double Room,"₹ 10,679"
Bedford Corner Hotel,yes,"11-13 Bayley Street, Bedford Square, Camden, London, WC1B 3HD, United Kingdom","2,789 reviews",7.7,3 out of 5,Good,no,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room,"₹ 19,225"
Room Home Stay,yes,"Widegate Street, City of London, London, E1 7HP, United Kingdom",913 reviews,7.6,3 out of 5,Good,yes,yes,no,Bar,yes,no,NA,NA,double bed,Double Room with Balcony,"₹ 12,206"
50 percent OFF - Modern Large double-bed room in Zone 2,yes,"Roberta Street, Tower Hamlets, London, E2 6AN, United Kingdom",4 reviews,8.2,2 out of 5,Very good,no,no,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 7,781"
Green Rooms,yes,"13-27 Station Road Wood Green, London, N22 6UW, United Kingdom","2,152 reviews",7.2,4 out of 5,Good,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Small Double Room,"₹ 9,753"
ibis London City - Shoreditch,yes,"5 Commercial Street, Tower Hamlets, London, E1 6BF, United Kingdom","5,919 reviews",7.9,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Gluten-free",single bed,double bed,Double SweetRoom,"₹ 12,715"
Private Double Room in Stratford,yes,"4 Manbey Park Road, Newham, London, E15 1EY, United Kingdom",10 reviews,5.8,2 out of 5,Passable,no,no,no,NA,yes,no,NA,NA,double bed,Double Room,"₹ 5,920"
Fountain Hotel,yes,"125 Westgreen Road, London, N15 5DE, United Kingdom","1,107 reviews",7.2,4 out of 5,Good,yes,no,no,Bar,yes,no,NA,single bed,double bed,Double Room,"₹ 7,690"
Premium Studio Flat 08 in Central London,yes,"88 Walworth Road 8, Southwark, London, SE1 6SW, United Kingdom",NA,NA,4 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 10,172"
Signature Townhouse London Hyde Park,yes,"36-37 Lancaster Gate, Westminster Borough, London, W2 3NA, United Kingdom","4,637 reviews",7.0,4 out of 5,Good,yes,yes,no,NA,yes,yes,"Continental, Full English/Irish",single bed,double bed,Superior Double Room,"₹ 16,478"
DoubleTree by Hilton London - Hyde Park,yes,"150 Bayswater Road, Kensington and Chelsea, London, W2 4RT, United Kingdom","2,271 reviews",7.6,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian",single bed,double bed,King Room,"₹ 18,345"
The Mandeville Hotel,yes,"Mandeville Place, Westminster Borough, London, W1U 2BE, United Kingdom","3,027 reviews",8.1,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,Superior Double Room,"₹ 24,311"
Hyde Park Radnor Hotel B&B,yes,"7-9 Sussex Place, Westminster Borough, London, W2 2SX, United Kingdom","2,542 reviews",7.8,4 out of 5,Good,yes,yes,no,NA,yes,yes,"Continental, Full English/Irish",single bed,double bed,Small Twin Room - Lower Ground Floor,"₹ 16,387"
The City of London Club,yes,"19 Old Broad Street, City of London, London, EC2N 1DS, United Kingdom",75 reviews,9.1,3 out of 5,Superb,no,yes,no,Bar,yes,yes,NA,single bed,double bed,Superior Double Room,"₹ 17,801"
DoubleTree by Hilton London Victoria,yes,"2 Bridge Place, Victoria, Westminster Borough, London, SW1V 1QA, United Kingdom","2,964 reviews",7.7,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Gluten-free",single bed,double bed,Family Room,"₹ 25,200"
Entire One Double Bedroom apartment,yes,"588 Roman Road, Tower Hamlets, London, E3 5ES, United Kingdom",NA,NA,4 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 11,494"
Euro Hotel,yes,"31 Shepherds Bush Road, Hammersmith and Fulham, London, W6 7LX, United Kingdom","1,129 reviews",6.0,4 out of 5,Pleasant,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Room,"₹ 8,036"
Britannia International Hotel Canary Wharf,yes,"163 Marsh Wall, Docklands,, Tower Hamlets, London, E14 9SJ, United Kingdom","17,441 reviews",5.7,4 out of 5,Passable,yes,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,Standard Double Room without Window,"₹ 7,629"
Hotel 55,yes,"Hanger Lane, Ealing, London, W5 3HL, United Kingdom","2,762 reviews",8.0,4 out of 5,Very good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Room with Garden View,"₹ 12,715"
Zedwell Piccadilly Circus,yes,"Great Windmill Street, Piccadilly Circus, Westminster Borough, London, W1D 7DH, United Kingdom","27,930 reviews",7.5,4 out of 5,Good,yes,yes,no,Bar,yes,yes,NA,single bed,double bed,Cocoon 2,"₹ 13,091"
luxury flat in the centre of London,yes,"1 Thomas More Street, London, E1W 1YU, United Kingdom",NA,NA,4 out of 5,Exceptional 9.9,no,no,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 9,663"
Centra Studios,yes,"2 Meads Road, London, N22 6RN, United Kingdom",94 reviews,9.1,4 out of 5,Superb,yes,yes,no,NA,yes,no,NA,NA,double bed,Standard Studio,"₹ 12,206"
Paddington Park Hotel,yes,"13 - 14 Craven Terrace, Westminster Borough, London, W2 3QD, United Kingdom","2,963 reviews",7.8,3 out of 5,Good,yes,yes,no,NA,yes,no,Full English/Irish,single bed,double bed,Twin Room,"₹ 15,054"
Chelsea House Hotel - B&B,yes,"96 Redcliffe Gardens, Kensington and Chelsea, London, SW10 9HH, United Kingdom","2,419 reviews",7.6,4 out of 5,Good,yes,yes,no,NA,yes,no,Continental,single bed,double bed,Twin Room,"₹ 11,087"
Modern Studio in Finsbury Park,yes,"40 Sommerfield road, Hackney, London, N4 2JL, United Kingdom",7 reviews,6.1,4 out of 5,Pleasant,no,yes,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 8,626"
St George Hotel,yes,"46 Norfolk Square, Paddington, London, Westminster Borough, London, W2 1RT, United Kingdom","2,081 reviews",5.0,4 out of 5,Passable,yes,yes,no,NA,yes,no,Continental,single bed,double bed,Standard Double Room,"₹ 6,917"
Dorsett Shepherds Bush London,yes,"58 Shepherds Bush Green, Hammersmith and Fulham, London, W12 8QE, United Kingdom","4,246 reviews",7.8,3 out of 5,Good,no,yes,no,Bar,yes,yes,Full English/Irish,NA,double bed,Dorsett Double Room,"₹ 15,461"
Commodore Hotel,yes,"50 Lancaster Gate, Westminster Borough, London, W2 3NA, United Kingdom","2,550 reviews",7.6,3 out of 5,Good,yes,yes,no,NA,yes,yes,Halal,single bed,double bed,Executive Double Room,"₹ 16,088"
YHA London Thameside,yes,"20 Salter Road, Rotherhithe, Southwark, London, SE16 5PR, United Kingdom",47 reviews,8.4,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Full English/Irish,NA,NA,Twin Room,"₹ 4,069"
Ruby Zoe Hotel London,yes,"146 - 164, Notting Hill Gate, LONDON, Kensington and Chelsea, London, W11 3QG, United Kingdom",237 reviews,8.8,4 out of 5,Fabulous,no,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan",NA,double bed,Nest,"₹ 18,614"
Balmoral House Hotel,yes,"156/157 Sussex Gardens, Westminster Borough, London, W2 1UD, United Kingdom","1,071 reviews",7.7,5 out of 5,Good,yes,yes,no,NA,yes,no,Continental,single bed,double bed,Triple Room,"₹ 22,505"
146 Studios,yes,"146 Gloucester Place, Westminster Borough, London, NW1 6DT, United Kingdom","2,168 reviews",7.5,4 out of 5,Good,no,yes,no,NA,yes,no,NA,NA,double bed,Double Studio (Lower Ground Floor),"₹ 9,053"
Hilton London Paddington,no,"146 Praed Street, Westminster Borough, London, W2 1EE, United Kingdom","3,321 reviews",7.3,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Halal, Gluten-free",single bed,double bed,Double Guest Room,"₹ 19,084"
NOX Belsize Park,yes,"154 Haverstock Hill, Camden, London, NW3 2AY, United Kingdom","2,094 reviews",7.2,4 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Room,"₹ 9,063"
"Holiday Inn Express London - ExCel, an IHG Hotel",yes,"1018 Dockside Road, Newham, London, E16 2FQ, United Kingdom","4,710 reviews",8.1,2 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Family Room (2 Adults + 2 Children),"₹ 10,497"
Four Stars Hotel,yes,"26-28 Sussex Gardens, Westminster Borough, London, W2 1UL, United Kingdom","1,008 reviews",5.1,4 out of 5,Passable,no,yes,no,NA,yes,no,NA,single bed,double bed,Twin Room with Private Bathroom,"₹ 8,036"
Doubletree By Hilton London - Greenwich,yes,"Catherine Grove Greenwich   , Greenwich, London, SE10 8FR, United Kingdom","2,694 reviews",8.2,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish",single bed,double bed,Queen Guest Room,"₹ 12,097"
Citadines Islington London,yes,"3 Shelley Place, Islington, London, N1 1WF, United Kingdom","1,312 reviews",8.9,4 out of 5,Fabulous,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Studio,"₹ 18,513"
OYO Somerset Hotel Baker Street London,no,"6 Dorset Square, Gloucester Place, Westminster Borough, London, NW1 6QA, United Kingdom",163 reviews,4.8,4 out of 5,Disappointing,yes,yes,no,NA,no,no,NA,single bed,double bed,Standard Twin Room,"₹ 7,598"
Doubletree By Hilton London Kensington,yes,"100 Cromwell Road, Kensington and Chelsea, London, SW7 4ER, United Kingdom","2,701 reviews",7.3,4 out of 5,Good,yes,no,no,Bar,yes,yes,"Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free",NA,double bed,Double Guest Room,"₹ 22,546"
NOX Hyde Park,yes,"104 Queensway, Westminster Borough, London, W2 3RR, United Kingdom","3,077 reviews",7.0,4 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Double Room,"₹ 9,053"
"2 minutes from Marble Arch, in Central London, Private Room E",yes,"Stourcliffe Street, Westminster Borough, London, W2 2EA, United Kingdom",6 reviews,7.2,4 out of 5,Good,no,no,no,NA,yes,no,NA,NA,double bed,Double Room with Shared Bathroom,"₹ 10,679"
Grange Buckingham Hotel,yes,"39 - 40 Bedford Place, Bloomsbury, Camden, London, WC1B 5JT, United Kingdom",435 reviews,7.6,4 out of 5,Good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Superior Double room,"₹ 18,785"
Novotel London Tower Bridge,yes,"10 Pepys Street, City of London, London, EC3N 2NR, United Kingdom","3,675 reviews",8.6,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,Standard Room with queen size bed,"₹ 16,987"
Bob W Hyde Park,yes,"14 Devonshire Terrace, Westminster Borough, London, W2 3DW, United Kingdom",277 reviews,8.3,4 out of 5,Very good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Room,"₹ 17,119"
"London Chigwell Prince Regent Hotel, BW Signature Collection",yes,"Manor Road, London, IG8 8AE, United Kingdom","1,415 reviews",6.7,4 out of 5,Pleasant,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian",single bed,double bed,Classic Double Room,"₹ 7,695"
ibis London Shepherds Bush - Hammersmith,yes,"3 - 5 Rockley Road, Hammersmith and Fulham, London, W14 0DJ, United Kingdom","1,996 reviews",7.9,4 out of 5,Good,no,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Gluten-free",single bed,double bed,Double Room,"₹ 14,139"
The Chamberlain,yes,"130-135 Minories, City of London, London, EC3N 1NU, United Kingdom","5,223 reviews",8.5,4 out of 5,Very good,no,yes,no,Bar,yes,yes,"Continental, Full English/Irish",NA,double bed,Luxury Double Room,"₹ 16,844"
Sloane Square Hotel,yes,"Sloane Square, Kensington and Chelsea, London, SW1W 8EG, United Kingdom","1,673 reviews",7.8,5 out of 5,Good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Double Room,"₹ 27,972"
"The Gantry London, Curio Collection By Hilton",yes,"40 Celebration Avenue, Newham, London, E20 1DB, United Kingdom","2,516 reviews",8.7,5 out of 5,Fabulous,no,yes,yes,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free",single bed,double bed,King Gantry Room,"₹ 18,189"
Park Plaza London Riverbank,yes,"18 Albert Embankment, Lambeth, London, SE1 7TJ, United Kingdom","10,721 reviews",8.1,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,Buffet,single bed,double bed,Superior Double Room,"₹ 21,879"
Clayton Hotel London Wall,yes,"7 - 9 Copthall Avenue, City of London, London, EC2R 7NJ, United Kingdom",759 reviews,8.9,3 out of 5,Fabulous,no,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,City King Room,"₹ 21,513"
"Radisson Blu Edwardian Grafton Hotel, London",yes,"130 Tottenham Court Road, Camden, London, W1T 5AY, United Kingdom","5,658 reviews",8.0,5 out of 5,Very good,yes,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,Standard Double or Twin Room,"₹ 20,964"
Hilton London Metropole,yes,"225 Edgware Road, Westminster Borough, London, W2 1JU, United Kingdom","2,563 reviews",7.5,4 out of 5,Good,yes,yes,yes,Bar,yes,yes,Continental,single bed,double bed,Superior Family Room,"₹ 35,950"
Hilton London Kensington Hotel,yes,"Holland Park Avenue, Kensington and Chelsea, London, W11 4UL, United Kingdom","3,440 reviews",6.9,3 out of 5,Pleasant,no,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Halal, Gluten-free",single bed,double bed,Double Hilton Guestroom,"₹ 16,013"
The Sanctuary House Hotel,yes,"33 Tothill Street, Westminster Borough, London, SW1H 9LA, United Kingdom","2,125 reviews",8.6,4 out of 5,Fabulous,no,yes,no,Bar,yes,no,"Full English/Irish, Vegetarian",single bed,double bed,Small Double Room,"₹ 25,541"
CG Kensington,yes,"9 Cheniston Gardens London W8  6TG, Kensington and Chelsea, London, W8 6TG, United Kingdom","1,812 reviews",8.2,4 out of 5,Very good,no,yes,no,Bar,yes,no,NA,NA,double bed,Small Double Room,"₹ 10,070"
Luxury Hackney Suites,no,"58 Narford Road 2, Hackney, London, E5 8RD, United Kingdom",3 reviews,4.3,4 out of 5,Disappointing,no,no,no,NA,no,no,NA,NA,double bed,Deluxe King Room,"₹ 12,867"
Merit Kensington Hotel,yes,"12, 16-18 & 24 Penywern Road, Kensington and Chelsea, London, SW5 9ST, United Kingdom","4,862 reviews",8.1,4 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Budget Double Room,"₹ 15,156"
The Cavendish London,yes,"81 Jermyn Street, Westminster Borough, London, SW1Y 6JF, United Kingdom","2,541 reviews",8.1,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,Classic Double Room,"₹ 28,278"
"Holiday Inn Express London-Hammersmith, an IHG Hotel",yes,"124 King Street, Hammersmith and Fulham, London, W6 0QU, United Kingdom","6,022 reviews",8.0,4 out of 5,Very good,yes,yes,no,Bar,yes,yes,Continental,single bed,double bed,Double Room,"₹ 11,137"
Best Western Northfields Ealing Hotel,yes,"264 Northfield Avenue London Ealing, London, W5 4UB, United Kingdom","2,063 reviews",8.1,4 out of 5,Very good,yes,yes,no,NA,yes,yes,Continental,single bed,double bed,Superior King Room with Kitchenette,"₹ 13,924"
Jubilee Hotel Victoria,yes,"31 Eccleston Square, Victoria, Westminster Borough, London, SW1V 1NZ, United Kingdom",306 reviews,7.9,4 out of 5,Good,yes,yes,no,NA,yes,no,NA,single bed,double bed,Standard Twin Room with Shared Bathroom,"₹ 14,240"
"Crowne Plaza London Kings Cross, an IHG Hotel",yes,"1 Kings Cross Road, Islington, London, WC1X 9HX, United Kingdom","3,510 reviews",7.6,3 out of 5,Good,yes,yes,no,NA,yes,yes,Full English/Irish,NA,double bed,Standard Room,"₹ 19,454"
"Shangri-La The Shard, London",yes,"31 St Thomas Street, Southwark, London, SE1 9QU, United Kingdom","3,242 reviews",9.0,3 out of 5,Superb,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish",single bed,double bed,Premier Shard King Room,"₹ 96,632"
Hilton London Hyde Park,yes,"129 Bayswater Road, London, W2 4RJ, United Kingdom","1,354 reviews",7.4,2 out of 5,Good,yes,yes,no,Bar,yes,yes,Gluten-free,single bed,double bed,Queen Guest Room,"₹ 18,193"
TRIBE London Canary Wharf,yes,"15 Water Street, Tower Hamlets, London, E14 9QG, United Kingdom","2,095 reviews",8.4,4 out of 5,Very good,no,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Gluten-free",NA,NA,TRIBE Essential Atrium,"₹ 19,225"
Apex Temple Court Hotel,yes,"1-2 Serjeant's Inn, Fleet Street, City of London, London, EC4Y 1AG, United Kingdom","3,374 reviews",8.9,4 out of 5,Fabulous,no,yes,no,Bar,yes,yes,"Continental, Full English/Irish",single bed,double bed,Standard Twin Room,"₹ 21,076"
Goodwood Hotel,yes,"38-40 Tavistock Place, Camden, London, WC1H 9RE, United Kingdom","1,734 reviews",5.1,3 out of 5,Passable,yes,yes,no,NA,yes,no,NA,single bed,double bed,Double Room with Shared Bathroom,"₹ 8,239"
Marylebone Apartments,yes,"18 Cosway Street, Westminster Borough, London, NW1 5NR, United Kingdom",628 reviews,7.4,2 out of 5,Good,yes,yes,no,NA,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 12,206"
Citadines Barbican London,yes,"7-21 Goswell Road, Islington, London, EC1M 7AH, United Kingdom","1,910 reviews",8.2,3 out of 5,Very good,yes,yes,no,Bar,yes,yes,Full English/Irish,single bed,double bed,Classic Double or Twin Room,"₹ 16,173"
The Z Hotel Soho,yes,"17 Moor Street, Westminster Borough, London, W1D 5AP, United Kingdom","6,367 reviews",7.6,4 out of 5,Good,no,yes,no,Bar,yes,yes,NA,single bed,double bed,Double Room without Window,"₹ 18,309"
Hyatt House London Stratford - Aparthotel,yes,"10b Chestnut Plaza Westfield Stratford Sity Montifichet Road, Newham, London, E20 1GL, United Kingdom","1,124 reviews",8.7,4 out of 5,Fabulous,yes,yes,no,Bar,yes,yes,"Continental, Full English/Irish, Vegetarian, Vegan, Halal, Gluten-free",NA,double bed,King Studio with Kitchenette,"₹ 17,821"
The Wesley Camden Town,yes,"89 Plender Street, Camden, London, NW1 0JN, United Kingdom",493 reviews,8.4,3 out of 5,Very good,no,yes,no,NA,yes,yes,NA,NA,double bed,Standard Double Room,"₹ 17,302"
Ruby Lucy Hotel London,yes,"100 Lower Marsh, Lambeth, London, SE1 7AB, United Kingdom","2,390 reviews",8.8,3 out of 5,Fabulous,no,yes,no,Bar,yes,yes,"Continental, Vegetarian, Vegan",NA,double bed,Nest,"₹ 20,344"
