Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Breakfast,Single_Bed,Double_bed,Room_type,price
OA ThE FACTORY AT BUKIT BINTANG,yes,"Lot 4.01 & 4.02, 4th Floor, Menara Hai-O, Jalan Bukit Bintang, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",524 reviews,9.2,4 out of 5,Superb,no,yes,no,Bar,no,no,NA,single bed,double bed,Bed in 4-Bed Mixed Dormitory Room,"₹ 1,062"
Chambers Residence KL by Roam,yes,"Jalan Ipoh Kecil, Chow Kit, 50350 Kuala Lumpur, Malaysia",2 reviews,9.0,4 out of 5,Superb,no,yes,no,NA,no,yes,NA,NA,double bed,Superior Studio,"₹ 2,102"
The Chow Kit - an Ormond Hotel,yes,"Jalan Sultan Ismail, Chow Kit , Chow Kit, 50100 Kuala Lumpur, Malaysia",877 reviews,8.3,5 out of 5,Very good,no,yes,no,Bar,no,yes,"Continental, Asian",single bed,double bed,The Den,"₹ 4,477"
CRYSTAL APARTMENT at TIMES SQUARE,yes,"Berjaya Times Square east.no, 1. Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",5 reviews,8.2,5 out of 5,Very good,no,no,no,Bar,no,yes,NA,single bed,double bed,Studio Apartment,"₹ 2,990"
SPOT ON 90850 Ehsan Travels Home,no,"93 Jalan Tun H S Lee, 50050 Kuala Lumpur, Malaysia",NA,NA,3 out of 5,NA,no,no,no,NA,no,no,NA,single bed,double bed,Standard Twin Room,₹ 903
Vortex suites klcc by Dahlia,yes,"Vortex 42, 50250 Kuala Lumpur, Malaysia",NA,NA,4 out of 5,NA,no,no,no,NA,no,no,NA,NA,double bed,Three-Bedroom Apartment,"₹ 3,653"
Hotel Sentral KL @ KL Sentral Station,yes,"No.30, Jalan Thambypillai, KL Train Station, Brickfields, 50470 Kuala Lumpur, Malaysia","4,524 reviews",6.5,4 out of 5,Pleasant,yes,no,no,NA,no,yes,"Continental, Halal, Asian",single bed,double bed,Express Double or Twin Room (No Window),"₹ 2,017"
KL Sky Bungalow 4Rooms Family,yes,"Jalan Tasik Permaisuri 3, 56000 Kuala Lumpur, Malaysia",NA,NA,3 out of 5,NA,yes,yes,no,NA,no,yes,NA,single bed,double bed,Apartment,"₹ 4,538"
Platinum Suite @ KL Tower and KLCC,yes,"Jalan Sultan Ismail Platinum Suites KLCC, 50250 Kuala Lumpur, Malaysia",1 review,8.0,4 out of 5,Very good,no,no,no,NA,no,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 4,126"
Summer Suites KLCC by Luna,yes,"8, Jalan Cendana, Off Jalan Sultan Ismail, 50250, 50250 Kuala Lumpur, Malaysia",601 reviews,8.3,5 out of 5,Very good,yes,yes,no,Bar,yes,yes,NA,NA,double bed,Deluxe Superior Suite,"₹ 2,322"
Hilton Kuala Lumpur,no,"3, Jalan Stesen Sentral, KL Sentral Train Station, 50470 Kuala Lumpur, Malaysia","3,326 reviews",8.7,5 out of 5,Fabulous,no,yes,yes,Bar,no,yes,Continental,single bed,double bed,Hilton Deluxe Twin Room,"₹ 8,404"
Tropicana The Residence KLCC Kuala Lumpur Crown Suites,yes,"Tropicana The Residence, No.121, Jln Ampang, 50450 Kuala Lumpur, Malaysia",567 reviews,9.0,4 out of 5,Superb,yes,no,no,Bar,yes,yes,NA,single bed,double bed,Economy Deluxe Apartment,"₹ 7,893"
Studio Bedroom with Balcony,yes,"Jalan Dang Wangi M101-13, Chow Kit, 50300 Kuala Lumpur, Malaysia",8 reviews,8.0,3 out of 5,Very good,no,no,no,Bar,yes,no,NA,single bed,double bed,Two-Bedroom Apartment,"₹ 2,388"
D'Garden Hotel Kuala Lumpur,yes,"NO 45 Jalan Jejaka 5 TAMAN MALURI , CHERAS, 55100 Kuala Lumpur, Malaysia",630 reviews,7.0,4 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Superior Queen Room,"₹ 1,448"
Platinum suites KLCC BY NEPTUNE house,yes,"Face suites, 50250 Kuala Lumpur, Malaysia",19 reviews,9.9,4 out of 5,Exceptional,yes,yes,no,Bar,no,no,NA,NA,double bed,Standard Apartment,"₹ 11,929"
Suites & Residences @ Regalia by PLC,yes,"Jalan Sultan Ismail Regalia Residence, 50480 Kuala Lumpur, Malaysia",257 reviews,7.2,5 out of 5,Good,no,yes,no,NA,no,yes,NA,NA,double bed,Deluxe Apartment,"₹ 3,185"
H Boutique Hotel Sri Petaling,yes,"No. 2A, Jalan Radin Bagus 6, Bandar Baru Seri Petaling, 57000 Kuala Lumpur, Malaysia",303 reviews,7.5,3 out of 5,Good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Superior Queen Room without Window,"₹ 2,173"
Aloha Regalia Homestay,yes,"Jalan Tun Ismail, 50480 Kuala Lumpur, Malaysia",1 review,10,3 out of 5,Exceptional,yes,no,no,Bar,no,yes,NA,NA,double bed,Deluxe King Room,"₹ 5,573"
Stay with Bintang,no,"51A Changkat Bukit Bintang, Bukit Bintang, 50200 Kuala Lumpur, Malaysia",368 reviews,8.3,3 out of 5,Very good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Amber Queen,"₹ 3,503"
The Platinum KLCC By Castle,yes,"1020 Jalan Sultan Ismail, 50300 Kuala Lumpur, Malaysia",273 reviews,9.0,4 out of 5,Superb,yes,yes,no,Bar,no,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 5,573"
ExpressionZ KLCC By Starwood Luxury,yes,"30, Jalan 1/65A Off Jalan Tun Razak, 50400 Kuala Lumpur, Malaysia","1,178 reviews",7.8,4 out of 5,Good,no,yes,no,Bar,no,yes,NA,single bed,double bed,King Studio,"₹ 2,158"
188 Suites KLCC by CoBNB,yes,"Jalan Cendana 188 Suites, 50300 Kuala Lumpur, Malaysia","1,110 reviews",8.2,4 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Apartment with Balcony,"₹ 2,859"
KL Better Apartment at Times Square KL,yes,"east tower..jalan imbi.timesquare east tower.timesquare. jalanimbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",235 reviews,8.7,4 out of 5,Fabulous,yes,yes,no,NA,no,yes,NA,single bed,double bed,Standard Apartment,"₹ 2,636"
NU Hotel @ KL Sentral,yes,"No.37 Jalan Thambypillai, Brickfileds, KL Sentral Train Station, 50470 Kuala Lumpur, Malaysia","2,607 reviews",7.7,5 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Superior Twin Room,"₹ 2,629"
Impiana KLCC Hotel,yes,"13 Jalan Pinang, 50450 Kuala Lumpur, Malaysia","2,730 reviews",7.6,5 out of 5,Good,yes,yes,no,Bar,no,yes,Asian,single bed,double bed,Superior Twin Plus,"₹ 6,644"
188 Suites Studio KLCC by VastHaven,yes,"Jalan Cendana Sfera Residence KLCC, 50300 Kuala Lumpur, Malaysia",NA,NA,3 out of 5,Exceptional 9.9,no,no,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 4,118"
Avaria Hotel KL,yes,"38 Jalan Pudu 38, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",177 reviews,6.6,3 out of 5,Pleasant,yes,yes,no,Bar,yes,yes,"Continental, Asian",single bed,double bed,Standard Queen Room,"₹ 2,088"
Stylish AeroSpace Theme 1BR in KL City Center,yes,"18 Jalan Dewan Sultan Sulaiman The Luxe by Infinitum B-41-01 (B), Chow Kit, 50300 Kuala Lumpur, Malaysia",NA,NA,2 out of 5,Fabulous 8.6,no,no,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 1,769"
Suites at Times Square KL,yes,"No,1 jalan imbi ,Berjaya Times Square East, A-18-20,, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",454 reviews,8.5,3 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 3,856"
"Times Square Service Apartment , Kuala Lumpur",yes,"1 Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",195 reviews,7.2,3 out of 5,Good,yes,no,no,Bar,yes,yes,Asian,single bed,double bed,One-Bedroom Apartment,"₹ 3,025"
Pavilion Embassy Suites KL,yes,"Tower C, 200, Jln Ampang, Kampung Datuk Keramat,, 50450 Kuala Lumpur, Malaysia",268 reviews,8.6,3 out of 5,Fabulous,yes,yes,no,NA,no,no,NA,single bed,double bed,2 Bedroom Deluxe Suites,"₹ 5,315"
Luxe Suites at Platinum KLCC,yes,"1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",108 reviews,8.1,5 out of 5,Very good,yes,yes,no,Bar,no,yes,"Halal, Asian, American",NA,double bed,Executive Suite with Bathtub,"₹ 5,971"
Kingston Hotel - Jalan Tuanku Abdul Rahman,yes,"405-411, Jalan Tuanku Abdul Rahman, Chow Kit, 50100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Chow Kit, 50100 Kuala Lumpur, Malaysia",121 reviews,7.1,4 out of 5,Good,yes,yes,no,NA,no,no,NA,single bed,double bed,Standard Twin Room,"₹ 1,412"
Alila Bangsar Kuala Lumpur,yes,"58 Jalan Ang Seng, Brickfields, 50470 Kuala Lumpur, Malaysia","1,697 reviews",8.7,4 out of 5,Fabulous,no,yes,yes,NA,no,yes,Buffet,NA,double bed,King Studio,"₹ 7,077"
Star KLCC by Arman,yes,"1 Jalan Yap Kwan Seng, 50350 Kuala Lumpur, Malaysia",212 reviews,8.8,4 out of 5,Fabulous,yes,yes,no,Bar,no,yes,NA,single bed,double bed,One-Bedroom Suite,"₹ 4,505"
"Infini Suites@ UNA Residences, Sunway Velocity KL",yes,"UNA Road, 55100 Kuala Lumpur, Malaysia",17 reviews,9.5,4 out of 5,Exceptional,yes,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe Studio,"₹ 2,590"
Scarletz KLCC Apartments by soulasia,yes,"25 Jalan Yap Kwan Seng, 50450 Kuala Lumpur, Malaysia",138 reviews,9.3,5 out of 5,Superb,yes,yes,no,Bar,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 5,427"
The Mesui Hotel Bukit Bintang,yes,"9, Jalan Mesui, Bukit Bintang, Bukit Bintang, 50200 Kuala Lumpur, Malaysia",734 reviews,7.7,3 out of 5,Good,no,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe Queen Room,"₹ 2,893"
Al Amin Muslim Friendly Hotel,yes,"19 Jalan Tun Perak 3, 50050 Kuala Lumpur, Malaysia",3 reviews,9.0,2 out of 5,Superb,yes,yes,no,NA,no,no,NA,single bed,double bed,Triple Room with Private Bathroom,"₹ 3,369"
Indie Hotel Kuala Lumpur,yes,"9 Jalan Ceylon, Bukit Bintang, 50200 Kuala Lumpur, Malaysia",874 reviews,8.5,3 out of 5,Very good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Twin Room,"₹ 3,715"
Sheraton Imperial Kuala Lumpur Hotel,yes,"Jalan Sultan Ismail, Chow Kit, 50250 Kuala Lumpur, Malaysia","2,290 reviews",8.4,5 out of 5,Very good,no,yes,no,Bar,yes,yes,"Continental, American",single bed,double bed,"1 King Bed, City View, Room","₹ 7,254"
Le Méridien Kuala Lumpur,yes,"2 Jalan Stesen Sentral, Kuala Lumpur Sentral, KL Sentral Train Station, 50470 Kuala Lumpur, Malaysia","2,043 reviews",8.8,4 out of 5,Fabulous,no,yes,yes,Bar,no,yes,"Vegetarian, Asian, American",single bed,double bed,Superior Room,"₹ 8,138"
ASTRA at Opus Residences Kuala Lumpur,yes,"8 Jalan Talalla, 50460 Kuala Lumpur, Malaysia",27 reviews,8.6,3 out of 5,Fabulous,yes,yes,no,NA,yes,yes,NA,single bed,double bed,One-Bedroom Apartment with MerdekaTower View,"₹ 4,379"
Sun Inns Hotel Kepong near Hospital Sungai Buloh,no,"Jalan Medan Putra 1, 52200 Kuala Lumpur, Malaysia",309 reviews,6.9,4 out of 5,Pleasant,no,yes,no,NA,no,no,NA,single bed,double bed,Superior Twin Room,"₹ 1,256"
Cosmo Hotel Kuala Lumpur,yes,"13-15 Leboh Ampang, 50050 Kuala Lumpur, Malaysia","1,296 reviews",7.4,4 out of 5,Good,yes,yes,no,NA,no,yes,"Continental, Vegetarian, Halal, Asian",single bed,double bed,Cosmo Room King,"₹ 2,371"
隆景民宿River View Home Stay,yes,"58000 Jalan Klang Lama B33-03, 58000 Kuala Lumpur, Malaysia",NA,NA,3 out of 5,NA,yes,yes,no,NA,no,yes,NA,single bed,double bed,Three-Bedroom Apartment,"₹ 4,299"
D Majestic View by UrbanStays,yes,"376 Jalan Pudu, 55100 Kuala Lumpur, Malaysia",NA,NA,2 out of 5,NA,no,no,no,NA,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 2,571"
COZY TWO BEDROOM APARTMENT AT MERCU SUMMER,yes,"8 jalan cendana off jalan Sultan ismail, 50250 Kuala Lumpur, Malaysia",NA,NA,3 out of 5,NA,no,no,no,NA,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 3,821"
Seri Pacific Hotel Kuala Lumpur,yes,"Jalan Putra, Chow Kit, 50350 Kuala Lumpur, Malaysia","6,180 reviews",8.4,3 out of 5,Very good,no,yes,yes,NA,no,yes,"Continental, Asian",single bed,double bed,Superior King Room,"₹ 4,423"
BBHOMES @ CASA KL,yes,"Casa Residency, 69 Jalan Galloway, Bukit Bintang, 50150 Kuala Lumpur, Malaysia",392 reviews,7.8,4 out of 5,Good,yes,yes,no,Bar,no,yes,NA,NA,double bed,Standard double room (Studio Room),"₹ 3,185"
Vortex KLCC by Rainbow,yes,"No.12 Jalan Sultan Ismail Vortex Residences @ KLCC, 50250 Kuala Lumpur, Malaysia",138 reviews,8.6,2 out of 5,Fabulous,yes,yes,no,NA,no,yes,NA,single bed,double bed,Superior Two-Bedroom Apartment with City View,"₹ 3,949"
The Robertson Bukit Bintang,yes,"S-29-08, Jalan Robertson Bukit Bintang,, Bukit Bintang, 50150 Kuala Lumpur, Malaysia",44 reviews,9.1,2 out of 5,Superb,yes,yes,no,NA,no,yes,NA,single bed,double bed,Superior Apartment,"₹ 7,059"
Sunway Velocity M Vertica 4R2B 10px KLCC Pavilion IKEA MRT,yes,"Residensi M Vertica, 555, Jln Cheras, Taman Pertama, 56000 Kuala Lumpur, Federal Territory of Kuala Lumpur Floor 45-50, 56000 Kuala Lumpur, Malaysia",3 reviews,10,3 out of 5,Exceptional,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Apartment with Pool View,"₹ 3,326"
Platinum KLCC Pool View,yes,"1020, The face suites, Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",21 reviews,9.4,3 out of 5,Superb,yes,yes,no,Bar,yes,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 3,821"
Vortex klcc promotion 2023,yes,"Jalan Sultan Ismail 3-5, 50250 Kuala Lumpur, Malaysia",1 review,8.0,4 out of 5,Very good,no,no,no,NA,no,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 12,384"
Opus Bukit Bintang,yes,"Jalan Conlay, Bukit Bintang, 50450 Kuala Lumpur, Malaysia",145 reviews,8.7,4 out of 5,Fabulous,no,yes,no,NA,no,no,NA,single bed,double bed,Superior Suite,"₹ 7,696"
Apartment near KLCC by GRIHOZ,yes,"Mercu Summer Suites, 8, Jalan Cendana, WP, 50250 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, 50250 Kuala Lumpur, Malaysia",15 reviews,9.5,4 out of 5,Exceptional,no,no,no,Bar,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 3,804"
M City Ampang MY,yes,"326 Jalan Ampang, 50450 Kuala Lumpur, Malaysia",3 reviews,9.0,4 out of 5,Superb,yes,yes,no,Bar,no,yes,NA,NA,double bed,Double Room with Shared Bathroom,"₹ 2,711"
Grand Hyatt Kuala Lumpur,yes,"12, Jalan Pinang, 50450 Kuala Lumpur, Malaysia","3,268 reviews",8.9,2 out of 5,Fabulous,yes,yes,no,Bar,no,yes,"Continental, Vegetarian, Halal, Gluten-free, Asian, American",single bed,double bed,Twin Room,"₹ 15,180"
The klcc Suites Platinum,yes,"Jalan Sultan Ismail C-22-02, 50250 Kuala Lumpur, Malaysia",7 reviews,10,4 out of 5,Exceptional,yes,no,no,Bar,no,yes,NA,NA,double bed,Deluxe Apartment,"₹ 4,597"
"Birdnest Guesthouse, Gaia Rooftop Cafe",yes,"210, Jalan Tun Hs Lee, 50000 Kuala Lumpur, Malaysia",287 reviews,7.9,4 out of 5,Good,yes,yes,no,Bar,no,no,NA,single bed,double bed,Budget Double Room,"₹ 2,088"
UJC bukit bitang service suite @ times square,yes,"Jalan Imbi Berjaya Time Square (east tower) Office (A35-14), Bukit Bintang, 55100 Kuala Lumpur, Malaysia",49 reviews,7.1,4 out of 5,Good,yes,yes,no,Bar,no,yes,"Continental, Halal, Asian",single bed,double bed,Studio Apartment,"₹ 2,990"
Hotel Transit Kuala Lumpur,yes,"42 Jalan Pudu, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",787 reviews,7.3,4 out of 5,Good,no,yes,no,NA,no,yes,"Halal, Asian",single bed,double bed,Standard Queen Room,"₹ 2,256"
masroom Hotel Kuala Lumpur,yes,"233 Jalan Sultan Azlan Shah, 51200 Kuala Lumpur, Malaysia",412 reviews,7.8,3 out of 5,Good,no,yes,no,NA,no,yes,NA,single bed,double bed,Superior King Room,"₹ 1,152"
Luxury Regalia suites by adnan,yes,"Jalan Sultan Ismail, 50480 Kuala Lumpur, Malaysia",12 reviews,7.3,4 out of 5,Good,yes,yes,no,Bar,no,no,NA,NA,double bed,Deluxe Queen Studio,"₹ 3,255"
Hotel Capitol Kuala Lumpur,yes,"Jalan Bulan, Off Jalan Bukit Bintang, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",957 reviews,7.9,3 out of 5,Good,no,yes,no,Bar,no,yes,"Continental, Halal, Asian, American",single bed,double bed,Superior Twin Room,"₹ 3,852"
Arenaa Star Hotel,yes,"49, Jalan Hang Lekiu, Kuala Lumpur City Centre, 50050 Kuala Lumpur , 50050 Kuala Lumpur, Malaysia","1,804 reviews",6.4,4 out of 5,Pleasant,yes,yes,no,NA,no,yes,Asian,single bed,double bed,Superior Twin with No Window (non-smoking) - Main Wing,"₹ 1,513"
B1. The Big House @ Titiwangsa Kuala Lumpur,yes,"Lorong Titiwangsa 2, 53200 Kuala Lumpur, Malaysia",NA,NA,5 out of 5,NA,no,no,no,NA,no,no,NA,single bed,double bed,Villa,"₹ 33,437"
Sunway Putra Hotel Kuala Lumpur,yes,"Putra Place, 100 Jalan Putra, Chow Kit, 50350  Kuala Lumpur, Malaysia","7,628 reviews",8.6,4 out of 5,Fabulous,yes,yes,yes,NA,no,yes,NA,single bed,double bed,Superior Double or Twin Room,"₹ 4,759"
The Elements @ Ampang,yes,"5 Jalan Bemban, 55000 Kuala Lumpur, Malaysia",3 reviews,10,3 out of 5,Exceptional,yes,yes,no,Bar,no,yes,NA,NA,double bed,Three-Bedroom Apartment,"₹ 4,785"
Travelodge Chinatown Kuala Lumpur,yes,"No 7 Jalan Hang Kasturi, 50050 Kuala Lumpur, Malaysia","1,248 reviews",7.8,4 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Superior Double Room,"₹ 2,968"
Meliá Kuala Lumpur,no,"16 Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia","2,732 reviews",8.0,3 out of 5,Very good,yes,yes,yes,Bar,no,yes,"Vegetarian, Halal, Asian, American",single bed,double bed,Meliá Room,"₹ 6,429"
EXPRESSIONZ KLCC BY G Suites,yes,"Menara Inspirasi Jalan 1/65A Off Jalan Tun Razak, 50400 Kuala Lumpur, Malaysia","1,649 reviews",7.2,4 out of 5,Good,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Deluxe King Studio,"₹ 2,500"
"The Ritz-Carlton, Kuala Lumpur",no,"168 Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia","1,298 reviews",8.5,4 out of 5,Very good,yes,yes,no,Bar,no,yes,"Continental, American",single bed,double bed,Deluxe King Room,"₹ 9,819"
T-hotel Mont Kiara,yes,"No. 23G, Jalan 22b/70a, Desa Sri Hartamas, 50480 Kuala Lumpur, Malaysia",640 reviews,6.6,3 out of 5,Pleasant,yes,yes,no,NA,no,no,NA,single bed,double bed,Deluxe Double Room,"₹ 1,858"
Travelogue Guest House,yes,"118B Jalan Bukit Bintang, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",762 reviews,8.0,3 out of 5,Very good,yes,yes,no,NA,no,no,NA,single bed,double bed,Deluxe Room with Shared Bathroom,"₹ 1,831"
InnB Park Hotel,yes,"102 Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",383 reviews,8.1,4 out of 5,Very good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Superior Twin Room with City View,"₹ 3,451"
H Boutique Hotel Xplorer Cheras,yes,"74-B Jln Jejaka 9 Tmn Maluri, 55100 Kuala Lumpur, Malaysia",178 reviews,7.8,4 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe Double Room,"₹ 2,300"
Reizz Residence by Perkasa,yes,"3226 Jalan Ampang Kiri 09-05, 55000 Kuala Lumpur, Malaysia",65 reviews,9.8,4 out of 5,Exceptional,yes,yes,no,NA,no,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 6,671"
M Design Hotel @ Taman Pertama,yes,"75 Jalan 2/90 Taman Pertama,, 56100 Kuala Lumpur, Malaysia",162 reviews,8.1,4 out of 5,Very good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Queen Room,"₹ 2,070"
Vortex Suites,yes,"Vortex klcc, Vortex Suite & Residence, Jalan Sultan Ismail, Kuala Lumpur, Federal Territory of Kuala Lumpur 35-1, 50250 Kuala Lumpur, Malaysia",28 reviews,9.1,4 out of 5,Superb,yes,yes,no,Bar,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 8,346"
Nj Homestay at Arte Mont Kiara,yes,"Jalan Sultan Haji Ahmad Shah, 50480 Kuala Lumpur, Malaysia",96 reviews,7.7,4 out of 5,Good,no,no,no,Bar,no,no,NA,single bed,double bed,One-Bedroom Apartment,"₹ 2,388"
KL Sentral Bangsar Suites (EST) by Luxury Suites Asia,yes,"44A Jalan Ang Seng, Brickfields, 50470 Kuala Lumpur, Malaysia","1,301 reviews",8.1,2 out of 5,Very good,yes,yes,no,NA,no,yes,NA,NA,double bed,Standard Studio,"₹ 2,813"
Domitys Bangsar Kuala Lumpur,yes,"136 Jalan Ara, 59100 Kuala Lumpur, Malaysia",417 reviews,8.4,3 out of 5,Very good,yes,yes,no,NA,no,no,Continental,single bed,double bed,One-Bedroom Apartment,"₹ 3,715"
Trump Apartment At Times Square,yes,"Berjaya Times Square. Box no.B40-08, 1no,Jalan Imbi. Bukit bintang, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",8 reviews,9.5,4 out of 5,Exceptional,no,no,no,NA,no,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 5,821"
B Lot Hotel,yes,"C-G-2, Seri Gembira Avenue 6, Jalan Senang Ria, Taman Gembira, 58200 Kuala Lumpur, Malaysia",375 reviews,8.0,4 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Deluxe Queen No Window,"₹ 2,194"
NEW TOWN APARTMENT at TIMES SQUARE,yes,"Berjaya Times Square east .box no 22-05. Jalan Imbi . Bukit bintang, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",2 reviews,10,3 out of 5,Exceptional,no,no,no,NA,no,no,NA,single bed,double bed,One-Bedroom Apartment,"₹ 2,990"
Perfect Sleep at Mercu Summer Suites,yes,"B-20-13A, 8 Jalan Cendana Mercu Summer Suites, 50250 Kuala Lumpur, Malaysia",10 reviews,8.7,3 out of 5,Fabulous,yes,yes,no,Bar,no,yes,NA,NA,double bed,Studio with Balcony,"₹ 3,568"
Trion By FD Home B5207,yes,"Jalan Dua, 55200 Kuala Lumpur, Malaysia",NA,NA,4 out of 5,NA,no,no,no,NA,no,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 2,548"
Home Feel Studio Room,yes,"Pv18, 53000 Kuala Lumpur, Malaysia",8 reviews,8.5,3 out of 5,Very good,no,no,no,NA,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 1,892"
D'Majestic Place by Widebed,yes,"13A-08, 376 Jalan Pudu D' Majestic Residence, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",408 reviews,7.3,4 out of 5,Good,no,yes,no,NA,no,yes,NA,single bed,double bed,One-Bedroom Suite,"₹ 3,121"
Platinum Suites KL,yes,"C-13-2,Suite Platinum Block C & Block D, 1020, Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",115 reviews,8.5,5 out of 5,Very good,yes,yes,no,Bar,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 5,268"
Changkat Inn Hotel,yes,"27 Jalan Mesui Off Nagasari, Bukit Bintang, 50200 Kuala Lumpur, Malaysia",NA,NA,4 out of 5,NA,yes,yes,no,NA,no,no,NA,single bed,double bed,Standard Queen Room,"₹ 1,911"
SCC Velodrome KL,yes,"8-10 Velodrom Business Park Jalan Dataran Velodrom, 56000 Kuala Lumpur, Malaysia",431 reviews,8.6,4 out of 5,Fabulous,no,yes,no,NA,no,yes,NA,single bed,NA,Superior Double or Twin Room,"₹ 1,002"
Maria Suite at Regalia Kuala Lumpur,yes,"Jalan Sultan Ismail, Chow Kit, 50480 Kuala Lumpur, Malaysia",9 reviews,7.9,5 out of 5,Good,yes,yes,no,NA,no,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 3,555"
Ekocheras @ Kuala Lumpur,yes,"EkoCheras Mall, Taman Mutiara Barat, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia, 56000 Kuala Lumpur, Malaysia",150 reviews,8.1,4 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Apartment with Balcony,"₹ 3,008"
Akar Hotel Kampung Baru,yes,"31 Jalan Raja Uda Kampung baru, 50300 Kuala Lumpur, Malaysia","1,169 reviews",8.5,5 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Standard Twin Room,"₹ 1,836"
Vortex suites near by KLCC,yes,"Jalan Sultan Ismail Vortex suites, 50250 Kuala Lumpur, Malaysia",63 reviews,8.0,2 out of 5,Very good,no,yes,no,NA,yes,yes,NA,NA,double bed,Three-Bedroom Apartment,"₹ 5,650"
Platinum Serviced Suite KLCC,yes,"1020 Jalan Sultan Ismail C-22-3, Suite Platinum Block C & Block D, 50300 Kuala Lumpur, Malaysia",807 reviews,7.8,4 out of 5,Good,yes,yes,no,Bar,yes,yes,Halal,single bed,double bed,Superior Suite,"₹ 3,967"
Scarletz Leisure Suites KLCC,yes,"50450 Jalan Yap Kwan Seng, 50450 Kuala Lumpur, Malaysia",25 reviews,7.4,3 out of 5,Good,yes,yes,no,Bar,no,yes,NA,NA,double bed,Scarletz Luxury Suite,"₹ 3,065"
Duta Hotel & Residence,yes,"B16-6, Putra Majestik, No.2A, Jalan Kasipillay, Off 2 1/2 Miles Jalan Ipoh,, 51200 Kuala Lumpur, Malaysia",81 reviews,8.5,4 out of 5,Very good,no,yes,no,NA,no,yes,NA,single bed,double bed,Standard Two-Bedroom Apartment,"₹ 4,204"
